nodeID,avgDailyMaxCurrent
6128,0.8623839368232219
6129,0.8903195793931177
6130,0.7595592103556688
6131,0.9309094225229702
6132,0.6382860973841592
6133,0.5668244721094107
6226,1.5813720222344423
6227,2.004467602708032
6228,2.1512240744531566
6229,2.0255351206006207
6230,1.9297515168977435
6231,1.569684369194302
6232,0.970563083506215
6233,0.8415317023433413
6234,0.6037032411183059
6235,0.6696048761295758
6236,0.9080831278091303
6237,0.7675953192261348
6238,0.7627665168385991
6239,0.6903064534603547
6240,0.50121205934627
6325,1.0791073281268047
6326,0.8138549483263022
6327,1.6042022828563292
6328,1.9082564671679243
6329,2.1042944363759126
6330,2.0748588486368176
6331,1.875244033237764
6332,1.735415603564844
6333,1.5690186795902878
6334,0.9289442937737524
6335,0.7671320696606965
6336,0.43113437253510395
6337,0.6559819210180263
6338,0.6454544050056472
6339,0.8485314828753306
6340,0.6301446537720301
6341,0.4259110806379056
6342,0.4081353547097274
6343,0.4349509974723577
6426,0.5931205970336141
6427,1.0174345192044472
6428,1.4473324645953036
6429,0.4175844832815954
6430,1.7901741273955123
6431,2.0003864465624224
6432,2.0000498974317136
6433,1.8229318973878814
6434,1.4857859547054826
6435,1.2306383286397184
6436,0.7698647890403116
6437,0.6734862122244731
6438,0.5603480568951295
6439,0.7147114616037017
6440,0.6507804744311968
6441,0.4841906239593925
6442,0.782363387779029
6443,0.2981910274299143
6444,0.3447394450227182
6445,0.37438597141072893
6520,0.3953443292039882
6521,0.4455107799083962
6522,0.6779537637785765
6523,0.8622146224550553
6524,1.2472291072029635
6525,1.6032219465663087
6526,0.25468049256094416
6527,0.3122873721838085
6528,1.8669293140903338
6529,1.967445710572174
6530,1.9361072384250275
6531,1.6310821790241525
6532,1.120995883513239
6533,0.8528337003688086
6534,0.7479876650537606
6535,0.6857303395740428
6536,0.5107055780296443
6537,0.5061438741485816
6538,0.7331069235814195
6539,0.7147481917006466
6540,0.4248127347967683
6541,0.33682736115663164
6542,0.18127638220331485
6543,0.6901980669886143
6544,0.28158372146559907
6545,0.18777597517419986
6546,0.34302019486043395
6547,0.3040050220591686
6623,0.31752483454975833
6624,0.3560139276069792
6625,0.4081387120729234
6626,0.4532157420659538
6627,0.6429469102532657
6628,1.0491778192920134
6629,1.377768319758356
6630,1.722357766229508
6631,0.15954394019036783
6632,0.19350648910867357
6633,1.8577931479277243
6634,1.9104750878766714
6635,1.8443292868563497
6636,1.4603245751708551
6637,0.8571244445625535
6638,0.5935369081849722
6639,0.6725357050629667
6640,0.7085201003171574
6641,0.7181208953226976
6642,0.6481030693918393
6643,0.5832734233573585
6644,0.6575813737074065
6645,0.6302998112866941
6646,0.4776082666337882
6647,0.2932346009023318
6648,0.3095846961157914
6649,0.227433215379595
6650,0.15447741887203814
6728,0.46664547530348205
6729,0.536340414198195
6730,0.6911262860793543
6731,0.8801385121715328
6732,0.9986282301850596
6733,1.2037213772916522
6734,1.6163010737896641
6735,1.7551950486266024
6736,1.8122003500331714
6737,1.7905009056778167
6738,1.2288591803396747
6739,0.608115481637735
6740,0.529566705012739
6741,0.6769232745725424
6742,0.7053227828091004
6743,0.6103084715678263
6744,0.5936844673833374
6745,0.5020649701207548
6746,0.5566765466446988
6747,0.7302274198862158
6748,0.313662352412802
6749,0.30432594107067423
6750,0.21104536313629485
6751,0.13747227731224002
6820,0.7597189924085254
6821,0.6083895354444372
6822,0.8369552095398843
6823,1.0006233857442823
6824,1.3216983596513958
6825,1.5831455285077247
6826,1.6642375573818073
6827,1.7285262242794888
6828,1.8969432214578816
6829,1.6415949531837262
6830,0.8549707244096607
6831,0.7630030694366116
6832,0.6895646272574681
6833,0.5525227128180717
6834,0.5179014344104561
6835,0.5150562079890674
6836,0.3566591916811018
6837,0.6201375841290909
6838,0.8035457060567036
6839,0.8148385124215028
6840,0.2516813906783779
6841,0.26149481974925215
6842,0.1491301360340332
6911,0.5464401603039718
6912,0.3705923013995282
6913,0.7746004332231387
6914,0.9092652804037212
6915,1.3243463324584182
6916,1.4943493695388192
6917,1.5983465671978065
6918,1.83766691115307
6919,1.8047743423915374
6920,1.2317723112345527
6921,0.7273374071495639
6922,0.5102203826383526
6923,0.3765533462834262
6924,0.3413309330847881
6925,0.31536036677014095
6926,0.5868184224974724
6927,0.7498726547730429
6928,0.8820853075039979
6929,0.793493767951029
6990,0.26727527357525194
6991,0.6163848597435341
6992,0.25748109701256033
6993,0.7524754341990385
6994,0.6667877598326074
6995,1.0265685053553368
6996,1.4037743742141555
6997,1.4708480064832457
6998,1.6534210128164122
6999,1.8636633266031273
7000,1.7261449745623743
7001,1.4113416960835514
7002,0.5471621334336554
7003,0.31985340480647007
7004,0.3072539559278022
7005,0.3240002447065991
7006,0.7280533615454157
7007,0.7560162540756558
7008,0.7773616423151609
7009,0.6510436985319557
7010,0.6857033830336641
7079,0.23215556029389858
7080,0.43643793247824003
7081,0.6442590571579861
7082,0.6941633924669596
7083,0.5631429141115012
7084,0.6410140833952294
7085,1.0296041847899684
7086,1.1657138665392939
7087,0.998979765520057
7088,1.493962345944448
7089,1.7265465540322658
7090,1.796742066752263
7091,1.4795780722963998
7092,1.1889082407436844
7093,1.2125014126951699
7094,0.23691721592137113
7095,0.20247296615992866
7096,0.28502972832593076
7097,0.6777268729939381
7098,0.6280256679422682
7099,0.6061415393202546
7100,0.5761126480096059
7101,0.6081293516810824
7102,0.6289514798437043
7104,1.3335118666651085
7160,0.5358079818849826
7161,0.5079448909775033
7162,0.6216902277452011
7163,0.6286242661825265
7164,0.8945528231237192
7165,0.723391879377942
7166,0.9127492122225236
7167,1.3127890141847884
7168,1.6615925794269686
7169,1.8068384031602926
7170,1.6122263001014348
7171,1.0359291735227818
7172,0.9046184879408864
7173,0.9514283561331449
7174,0.26545627458087373
7175,0.2685546386068597
7176,0.35864478840737046
7177,0.5631691941852865
7178,0.5095143720846157
7179,0.5383261224049846
7180,0.5282889082170856
7181,0.525732708101436
7182,0.5536781672504127
7183,0.6840251595702779
7184,0.7623045474050718
7186,1.487770207663898
7241,0.42696406647162716
7242,0.3808682187974575
7243,0.5084259770714716
7244,0.5973813810763543
7245,1.3661089515432299
7246,1.5734666988766417
7247,1.8214980027440957
7248,1.8036540478816243
7249,1.4336336200403053
7250,0.9660521056361426
7251,0.7288465819653924
7252,0.643670591622769
7253,0.6257843428863826
7254,0.3292868096583598
7255,0.6853933348019305
7256,0.9711479619146023
7257,0.5247384567138792
7258,0.5164460863758974
7259,0.536753922628252
7260,0.5278424914676777
7261,0.5100461023541388
7262,0.44166386288872095
7263,0.449904810843683
7264,0.6682094245691726
7265,0.7712829794967555
7266,1.682854308392232
7267,1.5858388969378556
7325,0.3923938435878131
7326,0.3551656581624425
7327,0.5413764505136249
7328,0.6020240608389744
7329,1.4166640705394062
7330,1.7007232078439327
7331,1.822283845130899
7332,1.5896682835477043
7333,1.331979897052487
7334,1.0302236863140248
7335,0.9163574356258896
7336,0.7693373044653492
7337,0.6007833456178365
7338,0.4579810629741188
7339,0.5395705829149822
7340,1.1329734742788446
7341,1.151537855649473
7342,0.5769851027717057
7343,0.5487328524526361
7344,0.5392955020596989
7345,0.5239233520164533
7346,0.5099673345805271
7347,0.48241796528759917
7348,0.3763666208195047
7349,0.3753010409995394
7350,0.6434297277789083
7351,0.7395057233417393
7352,0.7848196479721781
7353,1.528059165902806
7354,1.3516636263262736
7414,0.41112626559896126
7415,0.4460760951204041
7416,0.5919301194014901
7417,0.5454135507350122
7418,1.487006590783076
7419,1.1692560428378096
7420,1.542539533021256
7421,1.3715145511322633
7422,1.1445666906312677
7423,1.0083533947132377
7424,0.9942034395472596
7425,0.8939957311520375
7426,0.7853759650786153
7427,0.6891464971870086
7428,0.5560068680596778
7429,0.4905522936034857
7430,1.1217881561411283
7431,1.1606515934454154
7432,0.6330145564096532
7433,0.5787131273912803
7434,0.544944976751042
7435,0.5292795828613376
7436,0.5054922901106329
7437,0.4985632378716794
7438,0.4459363370051811
7439,0.3779932778893713
7440,0.22687642527344154
7441,0.2774317503129804
7442,0.6689699915459616
7443,0.5353100783413345
7444,0.775095788899899
7445,1.2656158988218142
7446,1.2803232374910316
7505,0.5339111640554046
7506,0.6307027785068242
7507,0.5362701340491876
7508,0.4305839841870994
7509,1.1564804735906717
7510,1.0446565936782393
7511,1.0788524385901954
7512,1.1355704068492027
7513,0.9979454726447305
7514,0.9854778681829719
7515,0.9464390847790268
7516,0.8491512555599668
7517,0.7154597341293246
7518,0.6492203276605333
7519,0.6421413049597061
7520,0.627559924612239
7521,1.243185199458327
7522,1.2841194398245255
7523,0.6651586917546424
7524,0.5718856682768048
7525,0.5622846013607161
7526,0.5307740752727171
7527,0.5210520729539247
7528,0.492202939169047
7529,0.4573691491909995
7530,0.402305507870192
7531,0.3491091401428739
7532,0.31410109247647466
7533,0.20568459754251225
7534,0.20314695447391007
7535,0.6149872084151462
7536,0.6019437141427869
7537,0.7002365275931959
7538,1.1916222123284954
7539,1.2341724081611771
7599,0.6596780248780421
7600,0.6502833410395595
7601,0.638878973353117
7602,0.46666160678866686
7603,0.3370056672104111
7604,0.8503714326328015
7605,0.8201290262702113
7606,0.8848829313390342
7607,0.9226198815216508
7608,0.8165712869981137
7609,0.8230110158809333
7610,0.8861725662779573
7611,0.8635178115840134
7612,0.7113627562742121
7613,0.660992740312021
7614,1.3259070376393647
7615,1.4126529791369857
7616,0.6302026941940864
7617,0.577188612869818
7618,0.5452319626228583
7619,0.5370970478116626
7620,0.5225022306137548
7621,0.5137205392225951
7622,0.5000135372205057
7623,0.46096170048955926
7624,0.43382131224590614
7625,0.4054805178613732
7626,0.4099189688783763
7627,0.6569979709553657
7628,0.784225187581487
7629,0.8869679915979015
7630,0.6724213097850581
7631,1.2340330701596942
7632,1.225843715908616
7689,0.6568466052489103
7690,0.7025871865313287
7691,0.7189310965471428
7692,0.6036302575945309
7693,0.3637894511335274
7694,0.33391552446329875
7695,0.8048303010933947
7696,0.7731280894119631
7697,0.7825138703885346
7698,0.7875693355265745
7699,0.7814668748736684
7700,0.7138766293380847
7701,0.6992651060530966
7702,0.7042981084814386
7703,1.500801260663568
7704,1.573074152389567
7705,0.6238639238715874
7706,0.6538131409659954
7707,0.5738690370838799
7708,0.557168718901319
7709,0.5476767619659932
7710,0.5330279926804298
7711,0.4992887515863709
7712,0.479527529208309
7713,0.47867088216667614
7714,0.44322321644166773
7715,0.43525065495677556
7716,0.3969115562147922
7717,0.8632870078798895
7718,0.9537799592872767
7719,1.0425998221604487
7720,1.0695319028535843
7721,1.2509532433832846
7722,1.3367925087998183
7775,0.6353515012958256
7776,0.6458402329853267
7777,0.7083569588943986
7778,0.5505214573870617
7779,0.4816200953955893
7780,0.4418170791486413
7781,0.30095031473220957
7782,0.38537654107270153
7783,0.7424487694103866
7784,0.6989403690791158
7785,0.7026510837308435
7786,0.6936439130836324
7787,0.696349868547493
7788,0.696903810739649
7789,0.6642557475944876
7790,0.6791059562454853
7791,0.6942655402071881
7792,1.5546133377056905
7793,1.534273395964898
7794,0.6606040581403549
7795,0.6296633300505005
7796,0.6290129964160477
7797,0.5862388863494941
7798,0.5608239163134119
7799,0.5287024411479616
7800,0.515430324132357
7801,0.45846887244594475
7802,0.4271070806490618
7803,0.4092548712768318
7804,1.0441937047303511
7805,0.9939772836454334
7806,1.4442780456337365
7849,0.5837972779514595
7850,0.6067857143736151
7851,0.6681737664641951
7852,0.6076851079188127
7853,0.326931538001697
7854,0.2757465339575831
7855,0.292867408614501
7856,0.21740184582382008
7857,0.5190074439314811
7858,0.31481309363168264
7859,0.3442204412493581
7860,0.652324220386514
7861,0.5862455339584494
7862,0.6163528515618962
7863,0.58567287500767
7864,0.647631328080252
7865,0.654550303094992
7866,0.6363630235963891
7867,0.6408584392174635
7868,0.5775618299143777
7869,0.6461005464730544
7870,0.6642585967323604
7871,0.6145152809002058
7872,0.6246951488072929
7873,0.6002955971473484
7874,0.571989196372066
7875,0.5406297993886009
7876,0.5058959075951467
7877,0.490469023977571
7878,0.4442023121657624
7879,0.39832426292469286
7880,0.39730034014454313
7881,0.9744342573123278
7882,0.9616787382333041
7925,0.6306240306297277
7926,0.5510447117372324
7927,0.5537691559582344
7928,0.2521022411021859
7929,0.16779140614918459
7930,0.32371809932018725
7931,0.5241122342276413
7932,0.1650233035369264
7933,0.29806111971035215
7934,0.2949097153183705
7935,0.5979813935548528
7936,0.6208186875422477
7937,0.5116122338641672
7938,0.557637697260913
7939,0.4893081693143983
7940,0.6489529524451617
7941,0.6533571978683561
7942,0.6381020920015131
7943,0.5693672112927443
7944,0.45794580566573556
7945,0.4171483822024355
7946,0.597607082684315
7947,0.5931837736208068
7948,0.6411407741388386
7949,0.6166074733338717
7950,0.6605019682098003
7951,0.6473485532272911
7952,0.6118827247173297
7953,0.5670923897030776
7954,0.586035666544553
7955,0.5832939284701862
7956,0.5622884940469292
7957,0.5380133323073744
7958,0.5113122131821669
7959,0.47334805399911656
7960,0.4468416673431947
7961,0.4030719974294217
7962,0.42207731813654664
7963,0.9646606285615316
7964,0.9729263667766967
8008,0.6772672209781908
8009,0.5835439908738113
8010,0.49176355900864416
8011,0.2921574836727542
8012,0.13794947409626124
8013,0.24901403019537036
8014,0.39082262425514586
8015,0.5037725992182088
8016,0.5702340358938178
8017,0.27158116628631856
8018,0.2541916327205696
8019,0.56204774456288
8020,0.5973129979344864
8021,0.6371059536298129
8022,0.4494149880787742
8023,0.5265357253442066
8024,0.4097279087251171
8025,0.6370021252426222
8026,0.6491928261447542
8027,0.6338809980955004
8028,0.5775558562018485
8029,0.4385105544472961
8030,0.4006656021100885
8031,0.5718589631592582
8032,0.5565630101579858
8033,0.5256266040242328
8034,0.5424868665769763
8035,0.41977833431200245
8036,0.45772146578656364
8037,0.6030235981485018
8038,0.5195348436080814
8039,0.4553298325553433
8040,0.5701325458220051
8041,0.5698884302964295
8042,0.5725053333359208
8043,0.5679375843496685
8044,0.5475833824096298
8045,0.5374506034425525
8046,0.49263511078623584
8047,0.4606012121046073
8048,0.42743853978689017
8049,0.4412413420659437
8050,0.9861467185374619
8051,0.9888158022711069
8097,0.6682450584999757
8098,0.6176162013006293
8099,0.5391256875473425
8100,0.27366821683028253
8101,0.5463121269631316
8102,0.6441592291024081
8103,0.23429108688483308
8104,0.1932892778346545
8105,0.5495078293021307
8106,0.5757353502490913
8107,0.6126546909853507
8108,0.434525295414629
8109,0.5218893927350735
8110,0.41842443528393364
8111,0.6051339056457417
8112,0.6137828481373683
8113,0.6325122575908131
8114,0.6221119881232372
8115,0.6215709065289421
8116,0.5748882015779762
8117,0.4521638354357848
8118,0.5386926348994096
8119,0.5326281879807382
8120,0.43721633193898407
8121,0.3708870167269814
8122,0.276142820285875
8123,0.3397865613729833
8124,0.4030062695097375
8125,0.47826486739936513
8126,0.590519213303511
8127,0.45084379715560013
8128,0.4999997480877061
8129,0.37864522564473324
8130,0.5401451134633254
8131,0.5603494636596992
8132,0.5589490508775287
8133,0.5717941750378805
8134,0.5859284336405507
8135,0.6068360594990787
8136,0.5401854065692442
8137,0.48782819079341977
8138,0.4297555757777422
8139,0.42250389350099216
8140,0.9576643558046201
8141,0.9084510559509871
8182,0.5982113403387932
8183,0.5600233465464343
8184,0.2407540244071096
8185,0.6130790352062988
8186,0.6520417473048753
8187,0.6008856070036203
8188,0.15795102584784285
8189,0.08977294396751058
8190,0.5598290482218372
8191,0.5734160418813244
8192,0.5909428237513472
8193,0.46021793752646156
8194,0.543380812714196
8195,0.4472142926334609
8196,0.6149589336526322
8197,0.610249532462244
8198,0.601252582479521
8199,0.6067041959942004
8200,0.5794709506472234
8201,0.605321164835657
8202,0.6186771725680277
8203,0.5867788632368703
8204,0.5460945283461222
8205,0.5186163196962483
8206,0.4736224442092825
8207,0.3963366289430525
8208,0.3226710003660965
8209,0.27954041463716267
8210,0.23918471252799073
8211,0.3145650815953758
8212,0.5876429232345157
8213,0.39237705501753184
8214,0.4745904217028415
8215,0.511512056743435
8216,0.47633942974587945
8217,0.4686415027518318
8218,0.48810684178680086
8219,0.34566666022948755
8220,0.5391262990405795
8221,0.48003030026266186
8222,0.5237336833772355
8223,0.5441850131518737
8224,0.5779710595614124
8225,0.6118248120713297
8226,0.6350209459783167
8227,0.646338454768115
8228,0.5859602567142348
8229,0.5296444050484881
8230,0.44850087456242815
8231,0.6110912305071262
8232,0.8414367878538048
8233,0.8272452398264388
8277,0.5268217731476365
8278,0.1254115893577508
8279,0.5894802509655072
8280,0.5231017512691194
8281,0.5960288773073076
8282,0.5595542615148321
8283,0.5634928142355614
8284,0.5911276889772601
8285,0.6119472377849106
8286,0.455657758155069
8287,0.5297186204459213
8288,0.3833061447981784
8289,0.6196900799929379
8290,0.5989157896589721
8291,0.552177318468889
8292,0.5567978808722465
8293,0.4935577188060833
8294,0.5361491113326681
8295,0.5729633539908985
8296,0.5999119139213798
8297,0.5888553646420311
8298,0.4907147115452642
8299,0.4622260181255993
8300,0.46583188195839065
8301,0.4172380830672054
8302,0.3548758596675905
8303,0.4121059689970727
8304,0.4539454664395437
8305,0.4774414274949344
8306,0.43350307450123704
8307,0.4277952044215819
8308,0.43641834553957565
8309,0.4274245005483748
8310,0.28889671146391904
8311,0.4715289842928457
8312,0.42833862000089074
8313,0.492375957966113
8314,0.542261374074882
8315,0.5721348510681659
8316,0.5858628131322786
8317,0.644109290718883
8318,0.6853322768567164
8319,0.6613780265412986
8320,0.6577561359780388
8321,0.7334911471115009
8322,0.8591917356507336
8323,0.9237196102247663
8324,0.8160832263897105
8325,0.847387635460813
8372,0.4974329515058544
8373,0.5311640189933051
8374,0.5746734791726834
8375,0.46251778160406876
8376,0.5273926873144222
8377,0.5370589757158654
8378,0.5829656818262903
8379,0.6180738588450684
8380,0.6201077205471217
8381,0.4250118405522984
8382,0.4832393557990427
8383,0.35763510865272563
8384,0.25952662129408044
8385,0.5900002687227525
8386,0.528892872637635
8387,0.4704755712045579
8388,0.4462736073097516
8389,0.37830303539410326
8390,0.42489846641878776
8391,0.4639730576647632
8392,0.5012982701274278
8393,0.5479885076066056
8394,0.592893078206166
8395,0.5809379569736451
8396,0.48920546856145
8397,0.4889253011895585
8398,0.4228599477209609
8399,0.3182571419177825
8400,0.39247925548775864
8401,0.4040430506190197
8402,0.4052983616000222
8403,0.3910400410040086
8404,0.4016727506706053
8405,0.3968651709938197
8406,0.3969071363587277
8407,0.25379754256982784
8408,0.41138679001029566
8409,0.4026201688587017
8410,0.47409495020117903
8411,0.5228014306327343
8412,0.5554179627619885
8413,0.556442704073053
8414,0.5572365117014516
8415,0.5502325540364433
8416,0.6205512276584562
8417,0.5937145708836145
8418,0.43474283238066
8419,0.6720856016810369
8420,0.9359052938736269
8421,1.1336963563283908
8422,1.2887856675591274
8423,0.9072381909193539
8424,1.014279698699988
8458,0.4401994273429544
8459,0.47695736086389406
8460,0.5269191960843372
8461,0.5447353040659997
8462,0.5691364009081693
8463,0.39744392056962236
8464,0.5316430020194438
8465,0.6059998029750588
8466,0.6285231122252927
8467,0.6105433053030829
8468,0.45528977863600867
8469,0.3600823619633125
8470,0.4382450075086251
8471,0.4558527288430949
8472,0.521162913306902
8473,0.4471413952724477
8474,0.40260503568048944
8475,0.35804510508245035
8476,0.3413877952867899
8477,0.36693101508980935
8478,0.4037145314363536
8479,0.44214895463096066
8480,0.4860565179577348
8481,0.5419519028223592
8482,0.5908545055011843
8483,0.6350226884660481
8484,0.5661142916332851
8485,0.5605583355118086
8486,0.42723065825860795
8487,0.2658046786848734
8488,0.326576007785636
8489,0.38478710284348483
8490,0.3707835726981444
8491,0.3739051878866758
8492,0.3574341400840057
8493,0.37753874420997513
8494,0.3807426419919796
8495,0.3857707409165758
8496,0.4048391487241902
8497,0.19764936898609223
8498,0.4104446885999848
8499,0.41823810860006444
8500,0.4410820213227248
8501,0.5002995489158855
8502,0.5587034018811752
8503,0.6025440615697623
8504,0.6187689467152331
8505,0.5309329046559337
8506,0.534697279000642
8507,0.5202743705172641
8508,0.44906993006556223
8509,0.35064284861434913
8510,0.31482515091508634
8511,1.2892939965451793
8512,1.2916859533323104
8513,1.1284749670722798
8514,1.1855924344408004
8549,0.42468567515777056
8550,0.5372576627371801
8551,0.521726776259877
8552,0.5111286069483487
8553,0.37243299700328725
8554,0.5157572957427897
8555,0.5700633525015321
8556,0.6004292113226556
8557,0.6197420326918087
8558,0.5178684194442306
8559,0.47084330888761583
8560,0.486677258236415
8561,0.5037200286985096
8562,0.5183129743423955
8563,0.4522122221828006
8564,0.4130459950200025
